Genres,Year,Count
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1971-12-13,562
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",1976-12-24,77
"[{'id': 878, 'name': 'Science Fiction'}]",2000-11-17,603
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-11-15,120
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2000-11-17,1440
"[{'id': 99, 'name': 'Documentary'}]",1999-10-22,14
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2000-09-14,101
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2000-10-07,327
"[{'id': 18, 'name': 'Drama'}]",2000-10-27,301
"[{'id': 18, 'name': 'Drama'}]",2000-11-22,129
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2000-11-13,1994
[],2000-11-16,3
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",2000-10-01,949
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2000-12-08,159
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2000-12-08,211
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2000-12-08,287
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1984-05-04,109
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1985-05-03,44
"[{'id': 35, 'name': 'Comedy'}]",1987-11-26,567
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1988-02-05,51
"[{'id': 18, 'name': 'Drama'}]",1997-03-19,9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1987-06-29,447
"[{'id': 16, 'name': 'Animation'}]",1986-08-08,134
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1987-12-10,557
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1989-12-20,403
"[{'id': 18, 'name': 'Drama'}]",1988-12-21,46
"[{'id': 35, 'name': 'Comedy'}]",1985-05-22,144
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2000-09-01,2953
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1988-10-07,41
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",2000-03-24,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-12-14,979
"[{'id': 35, 'name': 'Comedy'}]",2000-12-15,523
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2000-12-09,1544
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-09-06,91
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2000-12-15,1021
"[{'id': 18, 'name': 'Drama'}]",2000-12-21,305
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2000-12-22,288
"[{'id': 18, 'name': 'Drama'}]",2000-09-03,65
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2000-12-22,3304
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",2000-12-12,530
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-09-23,25
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",2000-12-14,987
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1999-01-01,15
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2000-08-30,1144
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2001-03-01,9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2000-08-26,55
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2000-12-22,150
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",2000-12-11,61
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2000-12-22,1
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2000-12-24,192
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2000-12-27,573
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",2000-12-29,17
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",2000-05-15,149
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1987-10-11,83
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1989-10-27,21
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",1982-06-18,203
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1991-06-07,108
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1982-07-28,219
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",1960-10-23,63
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1986-04-18,67
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1977-04-01,20
"[{'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}, {'id': 9648, 'name': 'Mystery'}]",1975-12-25,35
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",1956-11-25,22
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1993-10-08,91
"[{'id': 18, 'name': 'Drama'}]",1994-10-14,3
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",1975-01-01,7
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2000-04-15,5
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2001-01-12,156
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001-01-12,24
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",2001-01-12,359
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2000-12-01,27
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001-01-09,221
[],2001-12-07,3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",1998-03-13,2
"[{'id': 18, 'name': 'Drama'}]",2001-01-09,0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1992-12-11,16
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",1991-09-30,56
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1988-10-13,127
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1992-07-10,31
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1973-06-13,58
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",1974-04-05,51
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1988-11-10,62
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1993-02-12,49
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",2001-01-24,60
"[{'id': 35, 'name': 'Comedy'}]",2001-01-26,433
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1997-09-12,7
[],2001-04-04,0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-09-15,7
"[{'id': 18, 'name': 'Drama'}]",2001-02-23,14
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2000-09-14,6
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1999-06-02,7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2000-12-01,1
"[{'id': 35, 'name': 'Comedy'}]",2000-08-15,47
"[{'id': 18, 'name': 'Drama'}]",1987-05-22,5
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1987-09-18,37
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1987-09-17,70
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1987-08-07,15
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-09-02,80
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1987-09-25,26
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1987-05-18,627
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1984-11-29,985
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1986-11-27,52
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1987-10-02,3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-09-25,9
"[{'id': 35, 'name': 'Comedy'}]",1987-08-21,32
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",1987-07-09,94
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1987-08-14,167
"[{'id': 878, 'name': 'Science Fiction'}]",1987-11-12,67
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1988-01-01,18
"[{'id': 35, 'name': 'Comedy'}]",1987-01-16,17
"[{'id': 18, 'name': 'Drama'}]",1987-11-05,52
"[{'id': 27, 'name': 'Horror'}]",1987-01-01,1
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1987-02-06,20
"[{'id': 18, 'name': 'Drama'}]",1987-09-03,34
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",1987-02-20,2
"[{'id': 35, 'name': 'Comedy'}]",1987-07-14,12
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1986-12-18,6
"[{'id': 35, 'name': 'Comedy'}]",1987-11-25,106
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1987-12-09,491
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1987-05-22,40
"[{'id': 27, 'name': 'Horror'}]",1981-10-15,913
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",1987-04-24,20
"[{'id': 18, 'name': 'Drama'}]",1987-10-02,6
"[{'id': 18, 'name': 'Drama'}]",1987-09-11,15
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1987-11-20,60
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1987-08-28,49
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1987-05-05,25
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1987-01-01,5
"[{'id': 18, 'name': 'Drama'}]",1987-10-23,9
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1987-05-13,5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",1987-11-06,14
"[{'id': 35, 'name': 'Comedy'}]",1987-03-20,20
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1987-09-03,44
"[{'id': 35, 'name': 'Comedy'}]",1987-05-08,21
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1987-11-25,11
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",1987-03-06,2
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1987-06-30,336
"[{'id': 18, 'name': 'Drama'}]",1987-12-18,30
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1987-05-15,29
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1987-07-17,227
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1987-12-18,27
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1987-11-06,77
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1987-10-02,39
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1987-07-31,545
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1987-11-06,16
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1987-07-10,17
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1987-01-01,8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1987-02-13,130
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1987-08-07,196
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1987-06-12,1
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1987-08-14,146
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",1987-01-01,10
"[{'id': 35, 'name': 'Comedy'}]",1987-02-20,8
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",1987-04-24,5
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1987-10-23,28
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-08-14,13
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001-02-02,73
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2000-10-30,41
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2001-02-01,114
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-05-22,379
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1999-05-16,1
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2000-02-09,76
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2000-05-18,24
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2001-02-08,1296
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",2001-02-09,155
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2001-02-09,1
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2000-03-01,48
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-05-01,32
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",2001-02-16,98
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2001-01-27,68
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001-02-16,292
"[{'id': 35, 'name': 'Comedy'}]",2000-03-09,9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",2000-10-13,9
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2001-02-23,79
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2001-02-23,181
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2000-01-01,11
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",2001-03-01,453
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2001-03-02,44
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2001-03-02,3
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001-01-19,27
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000-08-17,14
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2001-01-20,16
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2001-03-01,194
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001-03-08,76
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2001-03-01,39
[],1999-04-17,0
"[{'id': 99, 'name': 'Documentary'}]",2000-01-29,2
[],1999-02-17,1
[],2000-01-01,0
"[{'id': 18, 'name': 'Drama'}]",1990-10-05,19
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1996-09-11,7
"[{'id': 18, 'name': 'Drama'}]",1993-04-17,21
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1980-09-19,43
"[{'id': 18, 'name': 'Drama'}]",1939-12-30,19
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1981-05-08,24
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1986-08-22,10
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1988-10-21,17
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",1985-01-11,24
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1989-04-01,18
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1947-12-09,49
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",1970-11-11,11
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1966-10-19,46
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1963-06-04,29
"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1952-12-19,18
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1965-02-15,41
"[{'id': 18, 'name': 'Drama'}]",1960-06-19,41
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1966-03-29,65
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1954-06-16,12
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",1995-12-27,8
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1945-11-16,23
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1971-05-18,79
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",1965-10-26,16
"[{'id': 35, 'name': 'Comedy'}]",1979-03-02,13
"[{'id': 878, 'name': 'Science Fiction'}]",1980-09-08,42
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1990-09-14,117
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1991-07-31,219
"[{'id': 35, 'name': 'Comedy'}]",1978-05-10,15
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1972-07-14,6
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1991-08-23,86
"[{'id': 35, 'name': 'Comedy'}]",1983-04-08,31
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1990-12-14,124
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1989-02-17,25
"[{'id': 35, 'name': 'Comedy'}]",1997-09-10,1
"[{'id': 18, 'name': 'Drama'}]",2000-01-01,20
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1986-08-14,340
"[{'id': 18, 'name': 'Drama'}]",1990-10-05,59
"[{'id': 9648, 'name': 'Mystery'}]",1978-10-06,121
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1989-01-13,56
"[{'id': 35, 'name': 'Comedy'}]",1984-07-20,204
"[{'id': 35, 'name': 'Comedy'}]",1987-07-10,71
"[{'id': 18, 'name': 'Drama'}]",1990-05-01,16
"[{'id': 99, 'name': 'Documentary'}]",1997-07-09,12
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1986-08-27,59
